Sample_ID,Image_ID,Material_Type,Material_Subtype,Source,Exposure_Type,Length_mm,Width_mm,Thickness_mm,Crack_Level,Surface_Damage,Breakage_Level,Discoloration_Level,Deformation_Level,Missing_Portion,Moisture_Dampness_Level,Surface_Contamination_Level,Damage_Score,Condition_Score,Condition_Class,Structural_Integrity,Recovery_Pathway,Reconditioning_Required,Recovery_Potential,Alternative_Use_Category,Alternative_Use_Suitability
CODD_TRAINING_06390,gen-998.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06391,gen-998.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06392,gen-998.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06393,gen-999.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06394,gen-999.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06395,gen-999.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06396,other-1810.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06397,other-1810.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06398,other-1810.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06399,other-1811.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06400,other-1811.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06401,other-1811.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06402,other-1814.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06403,other-1814.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06404,other-1814.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06405,other-1816.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06406,other-1825.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06407,other-1834.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06408,other-1834.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06409,other-1836.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06410,other-1842.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06411,other-1843.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06412,other-1847.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06413,other-1849.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06414,other-1853.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06415,other-1860.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06416,other-1861.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06417,other-1865.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06418,other-1869.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06419,other-1869.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06420,other-1870.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06421,other-1870.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06422,other-1872.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06423,other-1873.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06424,other-1878.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06425,other-1879.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06426,other-1881.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06427,other-1882.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06428,other-1885.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06429,other-1889.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06430,other-1891.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06431,other-1893.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06432,other-1898.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06433,other-1899.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06434,other-1900.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06435,other-1904.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06436,other-1907.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06437,other-1908.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06438,other-1910.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06439,other-1914.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06440,other-1916.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06441,other-1920.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06442,other-1933.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06443,other-1933.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06444,other-1936.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06445,other-1938.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06446,other-1940.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06447,other-1942.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06448,other-1945.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06449,other-1946.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06450,other-1947.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06451,other-1949.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06452,other-1957.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06453,other-1959.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06454,other-1961.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06455,other-1962.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06456,other-1964.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06457,other-1973.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06458,other-1976.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06459,other-1977.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06460,other-1980.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06461,other-1981.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06462,other-1982.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06463,other-1984.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06464,other-1985.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06465,other-1987.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06466,other-1988.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06467,other-1992.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06468,other-1996.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06469,other-2001.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06470,other-2004.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06471,other-2009.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06472,other-2013.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06473,other-2015.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06474,other-2018.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06475,other-2019.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06476,other-2025.jpg,wood,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06477,other-2027.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06478,other-2028.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06479,other-2030.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06480,other-2030.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06481,other-2032.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06482,other-2032.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06483,other-2032.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06484,other-2033.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06485,other-2033.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06486,other-2033.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06487,other-2038.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06488,other-2038.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06489,other-2040.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06490,other-2040.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06491,other-2040.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06492,other-2042.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06493,other-2042.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06494,other-2043.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06495,other-2043.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06496,other-2045.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06497,other-2045.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06498,other-2052.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06499,other-2052.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06500,other-2052.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06501,other-2052.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06502,other-2055.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06503,other-2060.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06504,other-2060.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06505,other-2061.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06506,other-2062.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06507,other-2063.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06508,other-2066.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06509,other-2068.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06510,other-2069.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06511,other-2070.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06512,other-2076.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06513,other-2081.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06514,other-2081.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06515,other-2087.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06516,other-2089.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06517,other-2089.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06518,other-2089.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06519,other-2089.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06520,other-2095.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06521,other-2096.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06522,other-2098.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06523,other-2099.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06524,other-2100.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06525,other-2103.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06526,other-2105.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06527,other-2109.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06528,other-2113.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06529,other-2115.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06530,other-2119.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06531,other-2125.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06532,other-2129.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06533,other-2135.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06534,other-2136.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06535,other-2137.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06536,other-2138.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06537,other-2139.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06538,other-2140.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06539,other-2142.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06540,other-2143.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06541,other-2145.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06542,other-2148.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06543,other-2149.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06544,other-2154.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06545,other-2154.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06546,other-2155.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06547,other-2161.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06548,other-2162.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06549,other-2166.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06550,other-2168.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06551,other-2170.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06552,other-2174.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06553,other-2180.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06554,other-2188.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06555,other-2189.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06556,other-2192.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06557,other-2193.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06558,other-2195.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06559,other-2197.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06560,other-2199.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06561,other-2200.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06562,other-2204.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06563,other-2207.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06564,other-2212.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06565,other-2214.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06566,other-2219.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06567,other-2227.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06568,other-2230.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06569,other-2231.jpg,general_w,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06570,other-2232.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06571,other-2233.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06572,other-2233.jpg,foam,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06573,other-2246.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06574,other-2249.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06575,other-2251.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06576,other-2252.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06577,other-2255.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06578,other-2257.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06579,other-2262.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06580,other-2266.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06581,other-2266.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06582,other-2269.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06583,other-2269.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06584,other-2272.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06585,other-2272.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06586,other-2273.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06587,other-2276.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06588,other-2279.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06589,other-2279.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06590,other-2279.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06591,other-2279.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06592,other-2280.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06593,other-2280.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06594,other-2280.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06595,other-2280.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06596,other-2281.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06597,other-2281.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06598,other-2282.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06599,other-2282.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06600,other-2283.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06601,other-2283.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06602,other-2283.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06603,other-2284.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06604,other-2284.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06605,other-2284.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06606,other-2286.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06607,other-2286.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06608,other-2286.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06609,other-2289.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06610,other-2289.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06611,other-2290.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06612,other-2290.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06613,other-2291.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06614,other-2292.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06615,other-2294.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06616,other-2294.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06617,other-2294.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06618,p-2577.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06619,p-2577.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_06620,p-2577.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
